giphy_id,qwen8b_dominant,moss_dominant,sentiment,arousal
26BGGXz9FiHfdztAY,fear,anger,-0.5051,0.776
SWjCswum5dc0E,sad,anger,-0.4806,0.6825
3oeHLrjZGBgnPx5VII,fear,sad,-0.304,0.4849
dv77NH0RltZEdFGk6c,fear,neutral,-0.0282,0.484
ec7Oo6rYr8JYk,fear,happy,0.2912,0.72
l46CDH8fFSwMmpHQA,fear,anger,-0.2898,0.7276
3oKIPchYaXx2YQybcY,anger,neutral,-0.1631,0.5103
3oxRmGNqKwCzJ0AwPC,fear,anger,-0.3409,0.72
8c6YG0x5zxEXZbAt41,fear,happy,0.104,0.6854
R0QUlihXieN9a1e0oO,anger,neutral,-0.0603,0.6381
U8pMQ4LsPt4yI,fear,anger,-0.345,0.6667
13e1UmAEwdj7vG,disgust,fear,-0.4154,0.8178
zQc8STzaOlJ3q,fear,anger,-0.4029,0.7437
trN9ht5RlE3Dcwavg2,fear,neutral,-0.0621,0.5042
hXDrTueJWAscK3xWQ2,happy,neutral,0.1992,0.5578
izybNcPekKpG700MUY,fear,anger,-0.4711,0.7874
mHnff4eFGkBkQ,disgust,anger,-0.2437,0.6795
l2Sq9qGTQnL5NyI6Y,happy,neutral,0.1961,0.5917
zBOqRPmkEF3Ow,fear,neutral,-0.2555,0.6109
fUwOs80ja3sTPpjndh,anger,neutral,-0.1507,0.5588
jsrlW09L9Xg2vOwYrB,fear,neutral,-0.2208,0.5464
1ULCj5IePUc8bI2OmI,fear,neutral,-0.1888,0.5234
NBN2nFCVQDCDe,fear,neutral,-0.025,0.5384
XHr6LfW6SmFa0,disgust,anger,-0.4326,0.6857
4s700eZIPQh2CWYCi4,fear,anger,-0.208,0.6812
QUmpqPoJ886Iw,fear,neutral,-0.2113,0.6046
RHVhmUGeeYXXa,fear,anger,-0.2619,0.71
EVfqxULeK9mkU,disgust,neutral,-0.0363,0.5705
JUk3AH3LECw4ar0hmJ,happy,fear,-0.201,0.6776
3o6Zt7YExBfE89p6Yo,fear,sad,-0.3405,0.6355
jQyHHXQ60W93O,disgust,anger,-0.4414,0.6625
kcranVoj2Gd9iNLh98,surprise,neutral,-0.1037,0.5212
fCiZ3DUC3m900brNM4,fear,anger,-0.3228,0.7072
iRjB2mfESqgec,fear,anger,-0.2817,0.6407
XH4nHVEIn8UckcrVVC,fear,neutral,-0.0349,0.5114
Jq7WUBf71Gju1vTe2A,anger,neutral,-0.1545,0.5681
MAA3oWobZycms,anger,neutral,-0.0997,0.5542
WQUHJt3Fwh6fBGo3Lu,happy,neutral,-0.0406,0.5499
Oc7Wl9OKlB3iM,,neutral,-0.0813,0.5419
fQbJLUt3D8Rpe,disgust,happy,0.1575,0.7243
gqC5idhn34MOQ,fear,neutral,-0.1267,0.5187
S9XaGr8wQ9Jwk,fear,neutral,-0.0699,0.5287
15BuyagtKucHm,disgust,sad,-0.4256,0.5297
SicavyaSjcr04,disgust,neutral,0.0879,0.5685
14vh2VWCibnsuk,fear,neutral,-0.009,0.6411
2wSaulb0fsDydh0IoB,anger,neutral,-0.2186,0.6337
6v2UJRyFAsTXgvJrin,neutral,sad,-0.5766,0.4639
5t9wJjyHAOxvnxcPNk,surprise,neutral,-0.0241,0.4774
SACoDGYTvVNhZYNb5a,surprise,anger,-0.2714,0.7513
bKnEnd65zqxfq,anger,neutral,-0.2548,0.5622
dIV7HapCtAzHE6N3j1,disgust,happy,0.3467,0.6465
l2JHQrwOI2EVUy86s,happy,neutral,0.0104,0.4661
aelKW3wStzsnMyTkrG,fear,neutral,-0.0148,0.5463
li0dswKqIZNpm,fear,anger,-0.3781,0.5998
s6NumZOl0HJdu,surprise,anger,-0.3578,0.7593
dIVcWFzAvU49apdTpB,happy,neutral,0.0103,0.4845
xT1Ra4EJbNSDf1CmAM,fear,neutral,-0.2085,0.5517
s98DvQYgtefdK12Km2,fear,sad,-0.5744,0.4423
26gsv1iextbg5Gm5O,fear,surprise,-0.1343,0.7893
XB7Y6geAZYnvO,happy,neutral,0.1498,0.544
5UG0S5QU2696gKtwxt,happy,neutral,0.027,0.5178
3orifdauFdCPhG6aZ2,fear,neutral,0.0095,0.5251
11RL591fQqrlqNfTgk,fear,neutral,-0.1071,0.5862
TKvHkcnbtGgKxQwlqu,fear,anger,-0.2595,0.6722
udECchbIDPMvcQmOOV,disgust,anger,-0.4453,0.7401
p8GJOXwSNzQPu,fear,sad,-0.5995,0.4142
kfLIA5rPSEdYrGvWLw,happy,neutral,0.1742,0.5526
fuHdUls1uGRtS,disgust,anger,-0.3363,0.6116
fvA1ieS8rEV8Y,fear,neutral,-0.1517,0.629
fV2maQ4MAyUxrZWHEi,fear,neutral,0.0139,0.4754
7pUeCOT8YBtSw,fear,happy,0.1558,0.675
Tit8CFFaFncoAgYFc4,anger,neutral,-0.0273,0.4948
3ov9k9Ss9N3wO6FQ7C,,anger,-0.3757,0.7152
HjlKKc14d5tBK,fear,sad,-0.5687,0.4391
UFN6Uw2nLttok,fear,anger,-0.2688,0.6147
26BRB0vY34nq6ZvmU,fear,neutral,-0.1921,0.5556
3oFzmpOB6IYecRY5eo,anger,neutral,-0.2509,0.6208
3o7TKwVQMoQh2At9qU,fear,anger,-0.2793,0.6678
QLcCBdBemDIqpbK6jA,fear,neutral,-0.1016,0.5375
lQCV6K36nJfJYNxXbC,fear,anger,-0.2214,0.6639
yNsDcQxnv86YIHC2vS,fear,happy,0.2724,0.6451
jIw2JjXd7On9UpGu0V,happy,neutral,-0.1091,0.5536
nJPkKr231dvKo,happy,anger,-0.1448,0.6619
jSxK33dwEMbkY,disgust,anger,-0.3137,0.672
XoWvzO2gYjqpUrjCRl,fear,happy,0.1238,0.7502
12GzK1jYCaVCV2,fear,anger,-0.4368,0.7919
3ov9kaW3wyiefU3GGA,fear,neutral,-0.1,0.5464
4HrLxAJqT8EftF2VU6,fear,neutral,-0.0325,0.4892
IecUzV348xgsnlBJWE,disgust,neutral,0.0943,0.5584
4JVQ3eqO1JlvwFKncQ,fear,neutral,0.0603,0.6087
l378atCG9uQQa1Fy8,fear,neutral,-0.0338,0.4961
xT9Iggof3MKS2LonOo,fear,neutral,-0.2607,0.6563
l0HlH00JVj6Mz728g,fear,neutral,-0.1161,0.5858
bjQPmKxBklmW2qon9t,anger,neutral,-0.0298,0.6544
kcCvzWbv7PKuonM504,fear,neutral,-0.0967,0.5602
3oKIPf3C7HqqYBVcCk,fear,sad,-0.4579,0.6135
SDeVLvFCqFsSA,fear,anger,-0.2494,0.7618
BzMQqBgHWNoAI3jayr,fear,neutral,-0.13,0.612
BBkKEBJkmFbTG,fear,neutral,0.031,0.6011
Wvo6vaUsQa3Di,fear,happy,0.4958,0.7013
KzbDBThj4Azl5hqpuP,fear,neutral,-0.2943,0.6305
Bi6FcO7UoutWM,disgust,neutral,0.1415,0.5646
TLIed7IwyosvDnXZLD,anger,neutral,-0.1737,0.5743
R4mn3MfNRmlCU,fear,anger,-0.077,0.6849
3NgkmRrw7uzch3BY9o,surprise,happy,0.184,0.6835
Hy9FU7i9TEQcU,fear,happy,0.0842,0.7193
U7PIeV3HADghpZlWBU,fear,neutral,-0.1297,0.4865
20ANgYG4KfSakvutbO,fear,sad,-0.6136,0.3956
l2JdYkTPVG9gRbvhK,anger,neutral,-0.2269,0.6072
y4E6VumnBbIfm,disgust,anger,-0.4254,0.6741
ncbdoCpKerEbK,disgust,neutral,0.0483,0.545
xf20D8HzvTQzu,,surprise,-0.0973,0.6517
4VXVA0H5geRSQdw1Pe,fear,neutral,-0.1092,0.6192
3oKIPzVXlzxhAWamNW,anger,neutral,-0.0556,0.553
9XfCIGSTXGq9PPfgdP,fear,anger,0.0166,0.7463
K0Hy2NwI8IXZK,anger,happy,0.0745,0.6814
YN6qUXj4HdXoY,anger,neutral,-0.0238,0.5837
3o6wrFo6epVvToR1QI,happy,anger,-0.1763,0.7605
DtLEOehAWfwiY,disgust,neutral,-0.0323,0.5429
AbYxDs20DECQw,anger,neutral,-0.1247,0.5717
T5S2baHKApwgE,,anger,-0.4849,0.7694
7FyMQm2vBiTjG,disgust,anger,-0.3609,0.7794
3xz2BzSNxkwPqF8Wdy,fear,neutral,-0.1771,0.5494
ieEGqpcjvuI0YEN0Rm,fear,neutral,-0.1248,0.5414
zOlog7jgIIFfq,fear,anger,-0.291,0.7
l0MYOUI5XfRk4LLWM,fear,neutral,0.1536,0.5897
fCsBD0QEK3YGs,anger,neutral,-0.0791,0.5124
l3q2SaisWTeZnV9wk,fear,anger,-0.4428,0.7652
c8UN4zmGZe5s4,,anger,-0.4155,0.6241
mwAEs7loF7xqo,anger,neutral,0.0206,0.5257
7A4zkWeMXlZqgnTKtJ,fear,anger,-0.5343,0.641
SoJOLUTwCj7dS,,anger,-0.4887,0.7939
PNusmx4t4z25yEJSCY,anger,neutral,-0.1018,0.6194
1AeRujyfNSXi35GDU8,fear,neutral,-0.0702,0.5101
IjHxzOuCzsLWE,disgust,neutral,-0.1128,0.5803
BYhoMtJMQsYVy,disgust,neutral,-0.2532,0.6238
3orieLeZL5kyNqiLfO,fear,sad,-0.1384,0.6248
LMomqSiRZF3zi,,sad,-0.5386,0.4641
xTiTnhnM639JYZ0xXy,fear,anger,-0.2193,0.7376
jOcGWuyjUKVPfmtMbB,fear,sad,-0.3526,0.5508
uKwa2KiBA0rTy,anger,neutral,-0.1369,0.5712
l0HUmvVJSs1ApEhry,,anger,-0.2112,0.6988
hZj44bR9FVI3K,fear,happy,0.2016,0.7354
gnE9JR4OxfLig,disgust,neutral,0.1396,0.5822
qMqjZkmMi8wFO,disgust,happy,-0.0096,0.6699
l0Iy1y4WfKMXzDNUk,surprise,neutral,-0.0028,0.6286
MXdXSV2wCyv5kwXmSH,happy,neutral,0.1378,0.547
8E1uPDT9gfhJK,fear,neutral,-0.0845,0.5669
3oriNSevfPEs37Fex2,happy,neutral,0.0311,0.4766
MnV9h47Yjjujm,fear,anger,-0.0808,0.7008
894jIJeTXKxgY,fear,neutral,-0.2327,0.5641
3otPoOxyDTXjzpMbIY,fear,neutral,-0.1828,0.4626
3o7qDXaKiO5uzsOos8,fear,neutral,-0.0766,0.4931
11lE4F9K9UlqRa,surprise,neutral,-0.0802,0.5215
UP2mJQzkc97pu,disgust,anger,-0.3053,0.6726
wrl9kk3w9Y3ME4tCMT,fear,sad,-0.4728,0.5654
xoV4JZ3cBaSGngdxxl,disgust,neutral,0.0642,0.5622
toKE0zZrzkjuLKBucs,,neutral,-0.0908,0.5407
fNvXkjC50ywBW,fear,neutral,0.09,0.5378
sJWNLTclcvVmw,sad,neutral,-0.1193,0.6351
m6tNZJt9cG3ss,disgust,neutral,-0.0641,0.5331
l3fZHxqyJVvagnCla,fear,neutral,-0.2331,0.5836
l41lZccR1oUigYeNa,disgust,anger,-0.205,0.6737
RIYvDUlCgM9lvEqkR5,fear,neutral,-0.1348,0.5103
3ohs4qw8hkPShGeanS,fear,neutral,-0.2302,0.5718
LyJ6KPlrFdKnK,anger,sad,-0.3992,0.5456
3jVT4U5bilspG,fear,neutral,-0.0552,0.5418
14kwRD61ir8wW4,fear,happy,0.1971,0.6768
QQ1K0jv4JyUR750vrr,fear,neutral,0.0011,0.4853
UGxfEt5POsukg,disgust,sad,-0.2005,0.6524
8slMt51O3OMpi,disgust,anger,-0.4511,0.7499
E3L5goMMSoAAo,disgust,neutral,-0.1126,0.5416
TzCUvaup9qkLK,fear,anger,-0.4962,0.7477
3ornkdtVzQfIRpwfug,fear,happy,0.7146,0.7436
izspP6uMbMeti,fear,anger,-0.2655,0.7416
vvbGMpbhZMcHSsD50w,fear,neutral,-0.0094,0.5322
xT1XGU1AHz9Fe8tmp2,disgust,anger,-0.3928,0.7319
l2JeiuwmhZlkrVOkU,fear,anger,-0.2035,0.7185
x0K1npzVuzmhtSJHqn,anger,neutral,-0.0951,0.5189
L2fiwKj5VfpFycNDZA,fear,neutral,-0.0215,0.4667
WmMp1qmKaKuHPfCq3a,anger,neutral,-0.0955,0.5415
61ZaJbRdLFvnpq3dR2,fear,neutral,0.0861,0.5166
WvHWfps1FnNDXJob8w,happy,neutral,0.0267,0.62
3ohjV6NGcW8SjKq3UQ,fear,neutral,-0.2184,0.5208
yoJC2JaiEMoxIhQhY4,fear,happy,0.0985,0.658
f7MO098FCipmq0eUpV,disgust,sad,-0.4279,0.4893
iPg2OZbNXc7uM,fear,anger,-0.1778,0.7336
arBdoeWbFZy6Y,disgust,neutral,-0.0044,0.5288
jxwPJ8ro1lM8E,disgust,neutral,-0.181,0.5574
qx7uTkrSBu1zy,disgust,neutral,-0.0131,0.5014
l0K4nQF4UxmR8Gmpa,sad,neutral,-0.2104,0.5548
3o7qE2VAxuXWeyvJIY,anger,happy,0.4798,0.715
StKiS6x698JAl9d6cx,anger,neutral,-0.3031,0.5469
UWnKOebQraQhxmZPuC,anger,neutral,-0.28,0.5956
3o6ZsVbs2GzgKNvVpS,disgust,anger,-0.2814,0.65
Vccpm1O9gV1g4,fear,anger,-0.4135,0.735
Lo0IDynmNuIv4WpYrl,fear,neutral,-0.0285,0.6702
XlrmiAScymbuw,fear,neutral,0.1015,0.5402
UD5oBoL8PanoQ,,anger,-0.4244,0.7469
kyiyZidJ7d68T7VCcG,anger,neutral,-0.1203,0.5334
ukiTijXKP6tNK,fear,neutral,-0.1802,0.5937
uDwKGxTFrADvO,fear,sad,-0.4918,0.4793
uWB1kYU8jGgyh881f8,anger,neutral,0.0071,0.5306
LoIsP3fz02IjOUTc6t,fear,sad,-0.3928,0.5735
26BRNvGqtlcPlA5DG,disgust,neutral,-0.0535,0.5033
Tjw85XqqRgJzYwsI6r,disgust,neutral,0.0658,0.6064
ULyYV5amK2eYM,disgust,anger,-0.2169,0.6409
HPA8CiJuvcVW0,fear,neutral,-0.1446,0.5132
11R5KYi6ZdP8Z2,fear,neutral,-0.0603,0.4861
26ybx8ut3nQI4gss8,happy,neutral,0.0916,0.5067
KffdTQfewxdbKTGEJY,disgust,anger,-0.3989,0.6554
3oz8xWrNol65TMrc1a,fear,sad,-0.3828,0.5975
s5CJw8UPITK6I,fear,anger,-0.3158,0.6547
y3QOvy7xxMwKI,disgust,neutral,-0.1878,0.5665
vbxk7KdIbJuDe,disgust,happy,0.2337,0.7311
UVwoTQ0OvhqohViQqC,fear,anger,-0.4702,0.6898
JNKy9CJSsCmiY,fear,neutral,0.0652,0.6589
4qx6IRdg26uZ3MTtRn,fear,anger,-0.3757,0.7656
UxREcFThpSEqk,fear,neutral,0.0073,0.567
GDUBw13c7SqNW,disgust,neutral,0.1247,0.609
2p15M2c5lmc7u,disgust,neutral,-0.1344,0.535
YHYmMLkOmqoo,anger,neutral,-0.0714,0.5426
IazdAV1zjaGbBaGPgF,fear,neutral,-0.1423,0.603
13RNUIRVHff2pi,disgust,anger,-0.4214,0.6537
4TPoYM5nFbBII,fear,happy,0.3444,0.6022
rOQwz7aPfmSipxlxJy,fear,sad,-0.296,0.5692
kleeBtj07a8Hm,fear,anger,-0.381,0.7573
ZdFxoPhIS4glG,fear,anger,-0.0988,0.7736
yJFeycRK2DB4c,fear,neutral,0.0029,0.5419
eP0PljvvJrnq0,fear,anger,-0.3911,0.715
l0NwC1UnHzAHfC50c,fear,neutral,-0.121,0.5568
GbIHIHhkgfpAs,fear,anger,-0.2644,0.6614
B9KKBuOIp4zqI7Cll0,fear,neutral,-0.1729,0.5697
CiTLZWskt7Fu,fear,neutral,0.0356,0.5984
JUSwkiO1Eh5K43ruN0,,neutral,-0.2132,0.569
69ryjC4QtAIMkRz5X5,fear,neutral,0.0056,0.4845
3orif8LldL7HMGaHfy,fear,neutral,-0.0599,0.6075
Cm9wKmKMUlRPvdoHgU,happy,neutral,0.2084,0.5388
p8Uw3hzdAE2dO,fear,anger,-0.3342,0.6843
eAGxMmpAX1B4c,anger,neutral,-0.1203,0.585
dw36yjtOAtuSZyxEJG,happy,neutral,0.2147,0.5989
yIxNOXEMpqkqA,fear,sad,-0.4691,0.5463
kd9BlRovbPOykLBMqX,anger,neutral,-0.1982,0.569
lqSnz5QJ8qGT1II7BL,anger,neutral,-0.0277,0.4833
cICRRoIZ9YgjqlHAUt,fear,anger,-0.322,0.6552
3oKIPbNb1vWdftiVLq,fear,anger,-0.2666,0.6546
9DJtFRgk0tOla,disgust,sad,-0.4984,0.5221
WZfbiKPvtAYPC,surprise,anger,-0.3191,0.7979
11yYPTIHizUe7C,fear,anger,-0.2603,0.6598
26uf2YTgF5upXUTm0,fear,neutral,-0.0285,0.4902
4EEIPLmRBEh8NIhvDh,happy,neutral,0.0495,0.5463
KhIpLH0WogmPe,,neutral,-0.1035,0.609
RLQdBBpcEclHC6A6Dh,fear,neutral,-0.0607,0.4819
XyLIyvq8kYIPwO4CEX,fear,anger,-0.2382,0.6395
26n6JeACUHft3rl72,disgust,happy,-0.0237,0.6709
IGbQG7VRlBA8U,disgust,anger,-0.2166,0.6625
jx5MJyZqAFsLS,fear,anger,-0.0458,0.679
pFwRzOLfuGHok,,anger,-0.3807,0.6828
hXCGdsSC3MKuqZv59G,disgust,neutral,-0.2277,0.5886
YYfEjWVqZ6NDG,fear,neutral,-0.2427,0.59
yASmJV1EY3e5G,fear,sad,-0.3912,0.5253
l41YdlqVlryxP91Sw,fear,neutral,-0.1178,0.591
MEeFCX0YH0NzuqpIUk,anger,neutral,-0.1705,0.567
FxkDFjnaN9Iv6,anger,happy,-0.0214,0.754
ItM3AhhM0rj57w1JxF,fear,anger,-0.2789,0.6839
FP56vNcwOVyvu,,neutral,-0.0699,0.5429
J20blQoMRpRvffnOmb,fear,sad,-0.317,0.5624
2Xflxzn7jWsjCVlx13q,anger,neutral,-0.0376,0.5253
UjyMC3id9olDa,fear,happy,0.575,0.7223
SZioIIBxB7QRy,disgust,sad,-0.5322,0.4672
jeXiz1RAvzX44,fear,anger,-0.4299,0.6556
xUOxf6f1W9Oy8z0Fry,fear,happy,0.2088,0.7107
k3ysanIoI6Yx2,fear,anger,-0.433,0.8035
ads2QSp4JDdeg,fear,anger,-0.3324,0.6528
TEcW5rhdWYZsdQLHKW,fear,anger,-0.3381,0.6746
3otPoyTuloHl96jfm8,anger,happy,0.516,0.7174
TlK63EI7rtUu9IAyxTW,disgust,anger,-0.4435,0.7354
1EghTrigJJhq8,,fear,-0.4295,0.8467
1h8m1pIizPI1W,fear,neutral,-0.077,0.5414
5uF0PN4Dai6SA,disgust,anger,-0.3433,0.6743
8B9hGl5neRTNK,fear,anger,-0.2463,0.6641
FqtWrearu5vb2,fear,neutral,-0.2429,0.661
l22ysLe54hZP0wubek,fear,happy,0.0772,0.5994
dufMnRRhx7r0s,fear,neutral,-0.0828,0.5202
dK0tjRx03fhlK,fear,anger,-0.3972,0.7092
j6uK36y32LxQs,surprise,neutral,-0.1525,0.5952
gnLJlrfgPJGCs,disgust,anger,-0.4179,0.7468
qmfpjpAT2fJRK,anger,neutral,-0.1778,0.5614
mdzvHCQ8Q2aI0,fear,neutral,-0.1463,0.5934
DEZA7FlHbMesUF1jm9,fear,neutral,-0.1674,0.5709
VMO6qeIbr7JRLnLTGw,fear,anger,-0.4325,0.7801
RHlm0r4VlDCgg,fear,anger,-0.2055,0.6427
89A2Xae9GwkE0,fear,neutral,-0.2492,0.6109
8hMD9YakVza3452SpN,happy,neutral,-0.0141,0.533
Tb4Eunjfy4oSXGHSdY,fear,neutral,-0.1701,0.6072
80TEu4wOBdPLG,disgust,sad,-0.5364,0.4837
QGZBpodY7Kdtw99y04,anger,neutral,-0.2649,0.5837
4VUgpQ9FiYEBCA9wM1,surprise,neutral,-0.0573,0.5439
CatCCFZa6U8nK,,anger,-0.3211,0.6912
26his5i9YJTqsqCyY,disgust,anger,-0.3583,0.6363
5Zesu5VPNGJlm,fear,anger,-0.2363,0.68
oIY5zfbRGZ80c2a3TN,fear,happy,0.2924,0.6838
vAvWgk3NCFXTa,fear,neutral,-0.2708,0.5274
YVPwi7L2izTJS,disgust,anger,-0.4709,0.626
lqdJsUDvJnHBgM82HB,fear,neutral,-0.0386,0.5645
tRGtd0jWj3GYU,disgust,neutral,-0.2553,0.5744
eTH6uICbjrc9G,fear,anger,-0.4723,0.7369
eHFSpEGnvxSI8NpTaS,anger,neutral,-0.2193,0.6373
bPdI2MXEbnDUs,disgust,neutral,-0.1821,0.6115
oFRI4g517yWaI,,anger,-0.3064,0.5852
Jo85Nij8XBKRvY5O00,anger,neutral,-0.0984,0.5615
777Aby0ZetYE8,,neutral,-0.0954,0.5921
5ev3alRsskWA0,fear,anger,-0.1001,0.6428
FyKfqRxVbzciY,fear,sad,-0.5373,0.4512
Ll2fajzk9DgaY,fear,surprise,-0.238,0.7559
D7ZlYZj45GlwI,fear,neutral,-0.0339,0.6246
V2AkNZZi9ygbm,fear,sad,-0.3072,0.6205
D4jRR3Elt71TO,fear,neutral,0.0116,0.5513
CBnXOLstPIoTmqLryW,disgust,anger,-0.3322,0.6768
1fgI4bZpCo9S57r4Vd,disgust,neutral,-0.044,0.5047
lSV1aR3U1iw1PHSBhE,fear,anger,-0.5025,0.7953
mOtjMDSDyZQ3u,fear,neutral,0.0964,0.5688
tuWADkb2g3PAk,anger,neutral,-0.0761,0.557
femacvqkFh9PXmP6u3,fear,anger,-0.4721,0.776
eudqDxqzUJfveIaEPy,fear,neutral,-0.071,0.4845
aZ9thuwFYNjHO,disgust,neutral,-0.2421,0.556
pzuye8RSBJFgk,fear,neutral,-0.111,0.5222
xULW8hNotUdPTMaQBG,fear,neutral,0.0485,0.4918
TZ6WMHCpM2mfS,neutral,happy,0.4074,0.6571
JrTCZg7iCvlwwPMnZX,fear,neutral,-0.0273,0.554
Y9zsPkuTlEcWk,anger,neutral,-0.2106,0.6107
ANbD1CCdA3iI8,disgust,neutral,-0.2853,0.5872
26uflNCWMts7TPwRO,fear,neutral,0.08,0.5685
SqflD5OvHoWILB7qWm,disgust,neutral,-0.2453,0.4976
6MUIT8OPZECMMn3Dvq,fear,neutral,-0.0145,0.4981
T6K8YnIrTT5iiLHsGM,,neutral,-0.2601,0.5912
EiCQzmzE5HLaw,disgust,anger,-0.2827,0.6294
3oEhmNef89Yv0hhZUQ,anger,neutral,-0.0815,0.4862
dBFdPL9iTLRfi,fear,neutral,-0.2257,0.6522
bcZ8T9ctIriAU,fear,anger,-0.2687,0.6586
kHs1lBhZWaK5rj7lt3,fear,anger,-0.3588,0.6375
xVqswzZHy8Q6x1cncf,anger,neutral,0.1795,0.563
d7rvF20PqNuGKSQGhf,fear,sad,-0.6129,0.4026
xUVDGb88xwuBe5gnrs,fear,neutral,0.0503,0.6191
l5b7ARjJF1Qt2,fear,neutral,-0.2843,0.5496
dw3C4ARa6mIRlg4DVm,fear,neutral,-0.1508,0.4884
kBZBlLVlfECvOQAVno,fear,happy,-0.0458,0.6327
uM3n6atNyXAzcSMWkX,fear,neutral,-0.1667,0.5922
26BRNKLUezD1NpsOc,disgust,neutral,-0.0984,0.5207
26gsiCIKW7ANEmxKE,fear,anger,-0.1298,0.7279
JVyXdbVZwkY6s,fear,anger,-0.2009,0.7118
PS7d4tm1Hq6Sk,anger,happy,0.1263,0.6515
6QP0KMdNckyjMDnI4W,disgust,neutral,-0.2898,0.5653
1rSjC6yFNXfo6II5FQ,fear,anger,-0.3552,0.7364
KDVswimTNahWzcd7sV,fear,happy,0.0193,0.7079
If3T6XJrBcBO0,fear,anger,-0.1385,0.6821
OLrUG3mJ7Ax3i,disgust,happy,0.1115,0.6403
8b9Xax6L7qtAkAimGm,anger,surprise,-0.1635,0.7837
69mUSKBujnpgmxcqlg,fear,neutral,-0.205,0.5657
FiR4O9bYEPkBi,,neutral,-0.0439,0.4748
13l7w7N4Vr1dw4,fear,happy,0.6016,0.7318
kP9zi6i24sQRpY2CSi,anger,neutral,-0.2536,0.6003
wmuqpmtGeVv1K,fear,anger,-0.426,0.7193
d8KOpGnzaAEI7JiVUp,disgust,anger,-0.3671,0.6196
l2JdTgYZ7VG4EeBVe,fear,neutral,-0.1591,0.5038
qjrkBa13Ee8wM,fear,neutral,0.1589,0.5475
jA2oLqAbACosE,fear,sad,-0.5058,0.52
kC8N6DPOkbqWTxkNTe,disgust,neutral,-0.0458,0.6075
CX75w0pynJhkvCDDhv,,neutral,-0.156,0.6083
4u31bWDYmhw5O,fear,neutral,-0.1625,0.6811
14jRWmyHsokyOY,fear,neutral,-0.0039,0.6021
28A92fQr8uG6Q,,anger,-0.4155,0.7681
G5X63GrrLjjVK,disgust,anger,-0.4559,0.6351
6ZXoMtHImZOgw,disgust,neutral,-0.1442,0.4752
H5C8CevNMbpBqNqFjl,fear,neutral,-0.2006,0.4873
3osxYbcDmKTIFUa5dS,fear,neutral,-0.0693,0.4858
AVBo5eqFXd3SU,fear,sad,-0.4847,0.56
26xBFT1F9BgskEvTO,fear,neutral,-0.0356,0.6355
1236TCtX5dsGEo,,neutral,0.1875,0.5926
ToMjGpjwk1MxyYRcQnK,fear,happy,0.0377,0.6546
d962S6U491NhLN5LiB,,anger,-0.4972,0.7841
6HGTTJY78Nv5RdLrbW,fear,neutral,0.0394,0.5021
3o6MbeZeKPb2rxqNqg,disgust,neutral,-0.3144,0.5652
CX73onxpyQUVJBiyn8,fear,neutral,-0.2205,0.6443
KWRjfFe4x7nwyh9GlX,disgust,anger,-0.3534,0.7273
13Pco5pnr3SpC8,fear,happy,0.162,0.6436
l0MYt5jPR6QX5pnqM,fear,anger,-0.1726,0.7175
xUOwGi5bbHxbT1XncA,anger,neutral,-0.1852,0.5886
YRzQnWzbn4WIxd3ZYx,fear,neutral,-0.2052,0.6537
f3dLXEhDoZpmfJI97X,happy,neutral,0.0045,0.4822
YiXlMMqGu3XvGwTPoC,fear,anger,-0.472,0.7777
l3V0FBxSzWp6O0Lf2,fear,neutral,-0.2239,0.5776
cstHEo3umAADEfFAvZ,disgust,happy,0.263,0.6667
sBlmCCYAuAcNSq6yA6,happy,neutral,0.0302,0.5223
TlK63Euc9KArc2a0kEw,fear,neutral,-0.1427,0.5534
AMJL5dMqqxNL2,,happy,0.2462,0.6173
3o7WIQ4FARJdpmUni8,fear,neutral,-0.0391,0.5282
26hit0GF1ZmM0WmD6,fear,happy,0.221,0.6948
5qiVQ4SYq7HOiHG5yh,fear,neutral,-0.1905,0.5983
Vd8wLaK3lNDNMuGaUL,fear,anger,-0.1701,0.71
AwcmOV28QPnck,happy,neutral,-0.0127,0.668
Le5BxgkiTShtS,fear,neutral,-0.1292,0.5353
l2Sqf6CokrCwXDvcA,fear,neutral,-0.1264,0.5659
ytTYwIlbD1FBu,anger,neutral,-0.362,0.578
gQdejV5BBChHi,fear,neutral,-0.1768,0.6106
xUPOqo6E1XvWXwlCyQ,fear,neutral,-0.0399,0.5584
cPNXOm7ln8HwK7UcbV,disgust,neutral,-0.1284,0.4862
d7re818hgHLAYEizLH,fear,neutral,-0.1497,0.5268
b83JK8QwtLzxu,,sad,-0.3932,0.5369
2oUfvvUgQHnLsQWFMW,surprise,anger,-0.4692,0.7934
QX3QDdgYVPJyo,happy,neutral,0.1812,0.6278
Heqbbp1m3mzJe,fear,anger,-0.3725,0.7264
14xevsb9mhsqmk,fear,anger,-0.2555,0.6387
KctrWMQ7u9D2du0YmD,anger,neutral,-0.0712,0.4971
Dvkqbc0zWJEfhC7HIp,fear,neutral,-0.0221,0.4977
AY8066qV520KY,fear,anger,-0.4267,0.7519
YP2HqPBbtQVSU2DFKt,,anger,-0.1724,0.6494
13w5HmyiuaZ224,disgust,anger,-0.286,0.6162
u3PhasaXQ1zRki7gR1,fear,sad,-0.3185,0.5366
qcoocjBhD5Zle,anger,sad,-0.4216,0.5156
w567xuOsFbYiwnTooE,fear,neutral,-0.1489,0.5987
xTiTnfC5VHxodZigDK,fear,neutral,-0.1483,0.6392
